78343,IRAQ     5,IRAQ,MIDDLE EAST,
78344,IRAN     8,IRAN,MIDDLE EAST,
78345,MOROCCO  2,MOROCCO,AFRICA,
78346,INDONESIA1,INDONESIA,ASIA,
78347,MOZAMBIQU6,MOZAMBIQUE,AFRICA,
78348,CHINA    0,CHINA,ASIA,
78349,GERMANY  0,GERMANY,EUROPE,
78350,FRANCE   8,FRANCE,EUROPE,
78351,UNITED KI3,UNITED KINGDOM,EUROPE,
78352,MOROCCO  6,MOROCCO,AFRICA,
78353,CANADA   9,CANADA,AMERICA,
78354,KENYA    7,KENYA,AFRICA,
78355,ARGENTINA8,ARGENTINA,AMERICA,
78356,IRAQ     2,IRAQ,MIDDLE EAST,
78357,BRAZIL   5,BRAZIL,AMERICA,
78358,CHINA    1,CHINA,ASIA,
78359,VIETNAM  6,VIETNAM,ASIA,
78360,VIETNAM  2,VIETNAM,ASIA,
78361,MOROCCO  8,MOROCCO,AFRICA,
78362,UNITED ST1,UNITED STATES,AMERICA,
78363,MOZAMBIQU7,MOZAMBIQUE,AFRICA,
78364,JORDAN   2,JORDAN,MIDDLE EAST,
78365,ARGENTINA4,ARGENTINA,AMERICA,
78366,ALGERIA  9,ALGERIA,AFRICA,
78367,INDIA    0,INDIA,ASIA,
78368,RUSSIA   6,RUSSIA,EUROPE,
78369,CHINA    7,CHINA,ASIA,
78370,IRAN     6,IRAN,MIDDLE EAST,
78371,MOZAMBIQU4,MOZAMBIQUE,AFRICA,
78372,MOZAMBIQU6,MOZAMBIQUE,AFRICA,
78373,VIETNAM  5,VIETNAM,ASIA,
78374,ARGENTINA5,ARGENTINA,AMERICA,
78375,JORDAN   6,JORDAN,MIDDLE EAST,
78376,RUSSIA   8,RUSSIA,EUROPE,
78377,ROMANIA  9,ROMANIA,EUROPE,
78378,INDONESIA4,INDONESIA,ASIA,
78379,JORDAN   6,JORDAN,MIDDLE EAST,
78380,ROMANIA  9,ROMANIA,EUROPE,
78381,UNITED ST6,UNITED STATES,AMERICA,
78382,SAUDI ARA6,SAUDI ARABIA,MIDDLE EAST,
78383,ALGERIA  8,ALGERIA,AFRICA,
78384,ARGENTINA4,ARGENTINA,AMERICA,
78385,PERU     6,PERU,AMERICA,
78386,ETHIOPIA 2,ETHIOPIA,AFRICA,
78387,GERMANY  8,GERMANY,EUROPE,
78388,VIETNAM  5,VIETNAM,ASIA,
78389,INDIA    3,INDIA,ASIA,
78390,BRAZIL   8,BRAZIL,AMERICA,
78391,FRANCE   0,FRANCE,EUROPE,
78392,ARGENTINA1,ARGENTINA,AMERICA,
78393,EGYPT    9,EGYPT,MIDDLE EAST,
78394,JAPAN    0,JAPAN,ASIA,
78395,EGYPT    4,EGYPT,MIDDLE EAST,
78396,JORDAN   1,JORDAN,MIDDLE EAST,
78397,PERU     3,PERU,AMERICA,
78398,IRAQ     5,IRAQ,MIDDLE EAST,
78399,IRAQ     3,IRAQ,MIDDLE EAST,
78400,BRAZIL   7,BRAZIL,AMERICA,
78401,JAPAN    0,JAPAN,ASIA,
78402,ROMANIA  5,ROMANIA,EUROPE,
78403,ROMANIA  7,ROMANIA,EUROPE,
78404,ARGENTINA9,ARGENTINA,AMERICA,
78405,MOZAMBIQU0,MOZAMBIQUE,AFRICA,
78406,INDIA    2,INDIA,ASIA,
78407,IRAN     9,IRAN,MIDDLE EAST,
78408,FRANCE   9,FRANCE,EUROPE,
78409,IRAQ     9,IRAQ,MIDDLE EAST,
78410,RUSSIA   2,RUSSIA,EUROPE,
78411,UNITED ST7,UNITED STATES,AMERICA,
78412,INDONESIA0,INDONESIA,ASIA,
78413,MOZAMBIQU6,MOZAMBIQUE,AFRICA,
78414,EGYPT    0,EGYPT,MIDDLE EAST,
78415,ETHIOPIA 1,ETHIOPIA,AFRICA,
78416,MOZAMBIQU4,MOZAMBIQUE,AFRICA,
78417,UNITED ST8,UNITED STATES,AMERICA,
78418,UNITED KI2,UNITED KINGDOM,EUROPE,
78419,CANADA   8,CANADA,AMERICA,
78420,JORDAN   0,JORDAN,MIDDLE EAST,
78421,PERU     2,PERU,AMERICA,
78422,INDIA    6,INDIA,ASIA,
78423,CHINA    7,CHINA,ASIA,
78424,GERMANY  6,GERMANY,EUROPE,
78425,UNITED KI0,UNITED KINGDOM,EUROPE,
78426,KENYA    9,KENYA,AFRICA,
78427,UNITED KI5,UNITED KINGDOM,EUROPE,
78428,INDONESIA2,INDONESIA,ASIA,
78429,RUSSIA   4,RUSSIA,EUROPE,
78430,SAUDI ARA9,SAUDI ARABIA,MIDDLE EAST,
78431,IRAN     0,IRAN,MIDDLE EAST,
78432,CANADA   6,CANADA,AMERICA,
78433,JORDAN   0,JORDAN,MIDDLE EAST,
78434,ALGERIA  5,ALGERIA,AFRICA,
78435,IRAQ     0,IRAQ,MIDDLE EAST,
78436,RUSSIA   1,RUSSIA,EUROPE,
78437,INDONESIA1,INDONESIA,ASIA,
78438,JORDAN   5,JORDAN,MIDDLE EAST,
78439,BRAZIL   5,BRAZIL,AMERICA,
78440,EGYPT    3,EGYPT,MIDDLE EAST,
78441,CANADA   2,CANADA,AMERICA,
78442,IRAN     2,IRAN,MIDDLE EAST,
78443,VIETNAM  7,VIETNAM,ASIA,
78444,UNITED KI1,UNITED KINGDOM,EUROPE,
78445,FRANCE   5,FRANCE,EUROPE,
78446,UNITED KI5,UNITED KINGDOM,EUROPE,
78447,INDIA    6,INDIA,ASIA,
78448,PERU     5,PERU,AMERICA,
78449,VIETNAM  6,VIETNAM,ASIA,
78450,SAUDI ARA9,SAUDI ARABIA,MIDDLE EAST,
78451,ETHIOPIA 8,ETHIOPIA,AFRICA,
78452,ALGERIA  2,ALGERIA,AFRICA,
78453,ALGERIA  5,ALGERIA,AFRICA,
78454,EGYPT    4,EGYPT,MIDDLE EAST,
78455,CANADA   6,CANADA,AMERICA,
78456,ROMANIA  9,ROMANIA,EUROPE,
78457,UNITED KI8,UNITED KINGDOM,EUROPE,
78458,UNITED KI8,UNITED KINGDOM,EUROPE,
78459,ROMANIA  5,ROMANIA,EUROPE,
78460,IRAN     5,IRAN,MIDDLE EAST,
78461,ETHIOPIA 1,ETHIOPIA,AFRICA,
78462,RUSSIA   0,RUSSIA,EUROPE,
78463,JAPAN    3,JAPAN,ASIA,
78464,UNITED ST2,UNITED STATES,AMERICA,
78465,GERMANY  0,GERMANY,EUROPE,
78466,EGYPT    6,EGYPT,MIDDLE EAST,
78467,BRAZIL   3,BRAZIL,AMERICA,
78468,KENYA    4,KENYA,AFRICA,
78469,INDONESIA4,INDONESIA,ASIA,
78470,IRAQ     1,IRAQ,MIDDLE EAST,
78471,ALGERIA  5,ALGERIA,AFRICA,
78472,CHINA    6,CHINA,ASIA,
78473,INDONESIA8,INDONESIA,ASIA,
78474,UNITED ST2,UNITED STATES,AMERICA,
78475,FRANCE   4,FRANCE,EUROPE,
78476,MOROCCO  3,MOROCCO,AFRICA,
78477,VIETNAM  9,VIETNAM,ASIA,
78478,FRANCE   0,FRANCE,EUROPE,
78479,FRANCE   0,FRANCE,EUROPE,
78480,UNITED ST5,UNITED STATES,AMERICA,
78481,EGYPT    7,EGYPT,MIDDLE EAST,
78482,EGYPT    2,EGYPT,MIDDLE EAST,
78483,CHINA    2,CHINA,ASIA,
78484,PERU     4,PERU,AMERICA,
78485,UNITED KI8,UNITED KINGDOM,EUROPE,
78486,IRAN     9,IRAN,MIDDLE EAST,
78487,INDIA    0,INDIA,ASIA,
78488,ALGERIA  4,ALGERIA,AFRICA,
78489,JAPAN    2,JAPAN,ASIA,
78490,BRAZIL   2,BRAZIL,AMERICA,
78491,RUSSIA   6,RUSSIA,EUROPE,
78492,JORDAN   1,JORDAN,MIDDLE EAST,
78493,CANADA   1,CANADA,AMERICA,
78494,UNITED ST5,UNITED STATES,AMERICA,
78495,RUSSIA   0,RUSSIA,EUROPE,
78496,INDONESIA4,INDONESIA,ASIA,
78497,IRAN     3,IRAN,MIDDLE EAST,
78498,CHINA    1,CHINA,ASIA,
78499,INDIA    8,INDIA,ASIA,
78500,JAPAN    3,JAPAN,ASIA,
78501,CHINA    5,CHINA,ASIA,
78502,IRAQ     2,IRAQ,MIDDLE EAST,
78503,ARGENTINA7,ARGENTINA,AMERICA,
78504,INDIA    6,INDIA,ASIA,
78505,ARGENTINA9,ARGENTINA,AMERICA,
78506,ETHIOPIA 1,ETHIOPIA,AFRICA,
78507,KENYA    6,KENYA,AFRICA,
78508,VIETNAM  9,VIETNAM,ASIA,
78509,CANADA   8,CANADA,AMERICA,
78510,INDIA    9,INDIA,ASIA,
78511,ROMANIA  9,ROMANIA,EUROPE,
78512,ALGERIA  8,ALGERIA,AFRICA,
78513,JORDAN   4,JORDAN,MIDDLE EAST,
78514,MOROCCO  7,MOROCCO,AFRICA,
78515,IRAQ     4,IRAQ,MIDDLE EAST,
78516,ALGERIA  2,ALGERIA,AFRICA,
78517,UNITED KI9,UNITED KINGDOM,EUROPE,
78518,ARGENTINA9,ARGENTINA,AMERICA,
78519,BRAZIL   8,BRAZIL,AMERICA,
78520,PERU     4,PERU,AMERICA,
78521,MOZAMBIQU4,MOZAMBIQUE,AFRICA,
78522,KENYA    2,KENYA,AFRICA,
78523,MOROCCO  0,MOROCCO,AFRICA,
78524,PERU     3,PERU,AMERICA,
78525,ARGENTINA2,ARGENTINA,AMERICA,
78526,MOROCCO  5,MOROCCO,AFRICA,
78527,CHINA    3,CHINA,ASIA,
78528,FRANCE   2,FRANCE,EUROPE,
78529,ARGENTINA8,ARGENTINA,AMERICA,
78530,ALGERIA  7,ALGERIA,AFRICA,
78531,MOROCCO  7,MOROCCO,AFRICA,
78532,JORDAN   3,JORDAN,MIDDLE EAST,
78533,PERU     8,PERU,AMERICA,
78534,INDIA    6,INDIA,ASIA,
78535,EGYPT    3,EGYPT,MIDDLE EAST,
78536,PERU     0,PERU,AMERICA,
78537,INDONESIA5,INDONESIA,ASIA,
78538,PERU     4,PERU,AMERICA,
78539,KENYA    3,KENYA,AFRICA,
78540,JORDAN   0,JORDAN,MIDDLE EAST,
78541,BRAZIL   5,BRAZIL,AMERICA,
78542,JAPAN    1,JAPAN,ASIA,
78543,JAPAN    0,JAPAN,ASIA,
78544,INDIA    0,INDIA,ASIA,
78545,INDONESIA0,INDONESIA,ASIA,
78546,VIETNAM  0,VIETNAM,ASIA,
78547,CHINA    9,CHINA,ASIA,
78548,FRANCE   7,FRANCE,EUROPE,
78549,RUSSIA   3,RUSSIA,EUROPE,
78550,IRAQ     8,IRAQ,MIDDLE EAST,
78551,CANADA   1,CANADA,AMERICA,
78552,UNITED ST4,UNITED STATES,AMERICA,
78553,PERU     1,PERU,AMERICA,
78554,INDONESIA7,INDONESIA,ASIA,
78555,ROMANIA  5,ROMANIA,EUROPE,
78556,INDIA    7,INDIA,ASIA,
78557,KENYA    8,KENYA,AFRICA,
78558,MOROCCO  5,MOROCCO,AFRICA,
78559,INDIA    7,INDIA,ASIA,
78560,JAPAN    3,JAPAN,ASIA,
78561,VIETNAM  7,VIETNAM,ASIA,
78562,UNITED KI1,UNITED KINGDOM,EUROPE,
78563,MOROCCO  4,MOROCCO,AFRICA,
78564,ARGENTINA4,ARGENTINA,AMERICA,
78565,CANADA   3,CANADA,AMERICA,
78566,EGYPT    1,EGYPT,MIDDLE EAST,
78567,CHINA    9,CHINA,ASIA,
78568,INDONESIA0,INDONESIA,ASIA,
78569,IRAN     5,IRAN,MIDDLE EAST,
78570,UNITED ST9,UNITED STATES,AMERICA,
78571,ETHIOPIA 0,ETHIOPIA,AFRICA,
78572,JORDAN   5,JORDAN,MIDDLE EAST,
78573,INDIA    4,INDIA,ASIA,
78574,FRANCE   7,FRANCE,EUROPE,
78575,FRANCE   2,FRANCE,EUROPE,
78576,ARGENTINA1,ARGENTINA,AMERICA,
78577,ARGENTINA1,ARGENTINA,AMERICA,
78578,GERMANY  5,GERMANY,EUROPE,
78579,EGYPT    5,EGYPT,MIDDLE EAST,
78580,JAPAN    7,JAPAN,ASIA,
78581,INDONESIA3,INDONESIA,ASIA,
78582,PERU     1,PERU,AMERICA,
78583,INDONESIA3,INDONESIA,ASIA,
78584,INDONESIA4,INDONESIA,ASIA,
78585,IRAN     4,IRAN,MIDDLE EAST,
78586,JAPAN    9,JAPAN,ASIA,
78587,ARGENTINA1,ARGENTINA,AMERICA,
78588,UNITED KI5,UNITED KINGDOM,EUROPE,
78589,UNITED ST9,UNITED STATES,AMERICA,
78590,ETHIOPIA 5,ETHIOPIA,AFRICA,
78591,PERU     8,PERU,AMERICA,
78592,CANADA   1,CANADA,AMERICA,
78593,PERU     0,PERU,AMERICA,
78594,JAPAN    1,JAPAN,ASIA,
78595,IRAQ     9,IRAQ,MIDDLE EAST,
78596,CHINA    0,CHINA,ASIA,
78597,MOZAMBIQU9,MOZAMBIQUE,AFRICA,
78598,UNITED ST4,UNITED STATES,AMERICA,
78599,ALGERIA  3,ALGERIA,AFRICA,
78600,ETHIOPIA 9,ETHIOPIA,AFRICA,
78601,CANADA   6,CANADA,AMERICA,
78602,SAUDI ARA7,SAUDI ARABIA,MIDDLE EAST,
78603,PERU     2,PERU,AMERICA,
78604,ALGERIA  8,ALGERIA,AFRICA,
78605,UNITED KI9,UNITED KINGDOM,EUROPE,
78606,GERMANY  5,GERMANY,EUROPE,
78607,UNITED KI9,UNITED KINGDOM,EUROPE,
78608,JORDAN   7,JORDAN,MIDDLE EAST,
78609,UNITED KI1,UNITED KINGDOM,EUROPE,
78610,EGYPT    5,EGYPT,MIDDLE EAST,
78611,SAUDI ARA4,SAUDI ARABIA,MIDDLE EAST,
78612,CHINA    4,CHINA,ASIA,
78613,MOZAMBIQU1,MOZAMBIQUE,AFRICA,
78614,ETHIOPIA 9,ETHIOPIA,AFRICA,
78615,GERMANY  3,GERMANY,EUROPE,
78616,BRAZIL   8,BRAZIL,AMERICA,
78617,INDONESIA5,INDONESIA,ASIA,
78618,INDIA    1,INDIA,ASIA,
78619,CHINA    0,CHINA,ASIA,
78620,BRAZIL   3,BRAZIL,AMERICA,
78621,ROMANIA  7,ROMANIA,EUROPE,
78622,KENYA    6,KENYA,AFRICA,
78623,GERMANY  0,GERMANY,EUROPE,
78624,IRAQ     2,IRAQ,MIDDLE EAST,
78625,BRAZIL   3,BRAZIL,AMERICA,
78626,VIETNAM  8,VIETNAM,ASIA,
78627,ETHIOPIA 6,ETHIOPIA,AFRICA,
78628,UNITED ST2,UNITED STATES,AMERICA,
78629,KENYA    9,KENYA,AFRICA,
78630,IRAQ     7,IRAQ,MIDDLE EAST,
78631,CHINA    8,CHINA,ASIA,
78632,CANADA   9,CANADA,AMERICA,
78633,KENYA    5,KENYA,AFRICA,
78634,ROMANIA  4,ROMANIA,EUROPE,
78635,EGYPT    8,EGYPT,MIDDLE EAST,
78636,IRAN     6,IRAN,MIDDLE EAST,
78637,VIETNAM  0,VIETNAM,ASIA,
78638,MOZAMBIQU4,MOZAMBIQUE,AFRICA,
78639,INDONESIA4,INDONESIA,ASIA,
78640,IRAQ     0,IRAQ,MIDDLE EAST,
78641,GERMANY  4,GERMANY,EUROPE,
78642,CANADA   7,CANADA,AMERICA,
78643,EGYPT    0,EGYPT,MIDDLE EAST,
78644,VIETNAM  3,VIETNAM,ASIA,
78645,JORDAN   7,JORDAN,MIDDLE EAST,
78646,FRANCE   4,FRANCE,EUROPE,
78647,INDIA    4,INDIA,ASIA,
78648,JAPAN    6,JAPAN,ASIA,
78649,UNITED ST3,UNITED STATES,AMERICA,
78650,VIETNAM  6,VIETNAM,ASIA,
78651,INDONESIA6,INDONESIA,ASIA,
78652,RUSSIA   8,RUSSIA,EUROPE,
78653,RUSSIA   2,RUSSIA,EUROPE,
78654,MOROCCO  1,MOROCCO,AFRICA,
78655,MOZAMBIQU1,MOZAMBIQUE,AFRICA,
78656,IRAQ     5,IRAQ,MIDDLE EAST,
78657,ALGERIA  4,ALGERIA,AFRICA,
78658,SAUDI ARA5,SAUDI ARABIA,MIDDLE EAST,
78659,FRANCE   3,FRANCE,EUROPE,
78660,ROMANIA  6,ROMANIA,EUROPE,
78661,IRAQ     7,IRAQ,MIDDLE EAST,
78662,IRAQ     7,IRAQ,MIDDLE EAST,
78663,CANADA   0,CANADA,AMERICA,
78664,ETHIOPIA 3,ETHIOPIA,AFRICA,
78665,UNITED KI0,UNITED KINGDOM,EUROPE,
78666,PERU     1,PERU,AMERICA,
78667,MOZAMBIQU0,MOZAMBIQUE,AFRICA,
78668,CANADA   1,CANADA,AMERICA,
78669,ROMANIA  7,ROMANIA,EUROPE,
78670,ROMANIA  1,ROMANIA,EUROPE,
78671,IRAQ     5,IRAQ,MIDDLE EAST,
78672,BRAZIL   0,BRAZIL,AMERICA,
78673,JAPAN    3,JAPAN,ASIA,
78674,GERMANY  2,GERMANY,EUROPE,
78675,VIETNAM  9,VIETNAM,ASIA,
78676,INDIA    6,INDIA,ASIA,
78677,CHINA    6,CHINA,ASIA,
78678,IRAQ     1,IRAQ,MIDDLE EAST,
78679,IRAQ     1,IRAQ,MIDDLE EAST,
78680,PERU     4,PERU,AMERICA,
78681,IRAN     1,IRAN,MIDDLE EAST,
78682,GERMANY  5,GERMANY,EUROPE,
78683,ETHIOPIA 5,ETHIOPIA,AFRICA,
78684,RUSSIA   3,RUSSIA,EUROPE,
78685,BRAZIL   8,BRAZIL,AMERICA,
78686,MOZAMBIQU0,MOZAMBIQUE,AFRICA,
78687,UNITED KI3,UNITED KINGDOM,EUROPE,
78688,PERU     4,PERU,AMERICA,
78689,JORDAN   2,JORDAN,MIDDLE EAST,
78690,JAPAN    5,JAPAN,ASIA,
78691,ARGENTINA9,ARGENTINA,AMERICA,
78692,MOROCCO  8,MOROCCO,AFRICA,
78693,JAPAN    8,JAPAN,ASIA,
78694,INDONESIA4,INDONESIA,ASIA,
78695,BRAZIL   2,BRAZIL,AMERICA,
78696,FRANCE   8,FRANCE,EUROPE,
78697,IRAQ     1,IRAQ,MIDDLE EAST,
78698,JAPAN    9,JAPAN,ASIA,
78699,SAUDI ARA8,SAUDI ARABIA,MIDDLE EAST,
78700,PERU     6,PERU,AMERICA,
78701,INDONESIA9,INDONESIA,ASIA,
78702,EGYPT    0,EGYPT,MIDDLE EAST,
78703,UNITED ST0,UNITED STATES,AMERICA,
78704,GERMANY  5,GERMANY,EUROPE,
78705,UNITED ST0,UNITED STATES,AMERICA,
78706,MOROCCO  4,MOROCCO,AFRICA,
78707,FRANCE   4,FRANCE,EUROPE,
78708,CHINA    8,CHINA,ASIA,
78709,UNITED KI0,UNITED KINGDOM,EUROPE,
78710,BRAZIL   6,BRAZIL,AMERICA,
78711,ALGERIA  3,ALGERIA,AFRICA,
78712,GERMANY  9,GERMANY,EUROPE,
78713,FRANCE   3,FRANCE,EUROPE,
78714,IRAQ     8,IRAQ,MIDDLE EAST,
78715,ARGENTINA9,ARGENTINA,AMERICA,
78716,KENYA    5,KENYA,AFRICA,
78717,IRAQ     5,IRAQ,MIDDLE EAST,
78718,UNITED ST1,UNITED STATES,AMERICA,
78719,INDIA    7,INDIA,ASIA,
78720,IRAQ     2,IRAQ,MIDDLE EAST,
78721,RUSSIA   9,RUSSIA,EUROPE,
78722,ARGENTINA7,ARGENTINA,AMERICA,
78723,IRAN     3,IRAN,MIDDLE EAST,
78724,GERMANY  4,GERMANY,EUROPE,
78725,MOZAMBIQU3,MOZAMBIQUE,AFRICA,
78726,ALGERIA  8,ALGERIA,AFRICA,
78727,MOROCCO  5,MOROCCO,AFRICA,
78728,BRAZIL   8,BRAZIL,AMERICA,
78729,ALGERIA  8,ALGERIA,AFRICA,
78730,BRAZIL   8,BRAZIL,AMERICA,
78731,ARGENTINA6,ARGENTINA,AMERICA,
78732,JORDAN   9,JORDAN,MIDDLE EAST,
78733,ROMANIA  1,ROMANIA,EUROPE,
78734,CHINA    8,CHINA,ASIA,
78735,FRANCE   3,FRANCE,EUROPE,
78736,JORDAN   8,JORDAN,MIDDLE EAST,
78737,INDONESIA0,INDONESIA,ASIA,
78738,SAUDI ARA4,SAUDI ARABIA,MIDDLE EAST,
78739,ALGERIA  3,ALGERIA,AFRICA,
78740,INDONESIA9,INDONESIA,ASIA,
78741,RUSSIA   9,RUSSIA,EUROPE,
78742,CANADA   1,CANADA,AMERICA,
78743,GERMANY  6,GERMANY,EUROPE,
78744,ARGENTINA4,ARGENTINA,AMERICA,
78745,ETHIOPIA 4,ETHIOPIA,AFRICA,
78746,UNITED KI7,UNITED KINGDOM,EUROPE,
78747,UNITED KI8,UNITED KINGDOM,EUROPE,
78748,UNITED KI7,UNITED KINGDOM,EUROPE,
78749,VIETNAM  8,VIETNAM,ASIA,
78750,BRAZIL   1,BRAZIL,AMERICA,
78751,VIETNAM  2,VIETNAM,ASIA,
78752,RUSSIA   9,RUSSIA,EUROPE,
78753,JORDAN   6,JORDAN,MIDDLE EAST,
78754,ETHIOPIA 4,ETHIOPIA,AFRICA,
78755,EGYPT    4,EGYPT,MIDDLE EAST,
78756,ALGERIA  1,ALGERIA,AFRICA,
78757,GERMANY  2,GERMANY,EUROPE,
78758,CANADA   1,CANADA,AMERICA,
78759,VIETNAM  3,VIETNAM,ASIA,
78760,UNITED KI8,UNITED KINGDOM,EUROPE,
78761,INDONESIA1,INDONESIA,ASIA,
78762,GERMANY  1,GERMANY,EUROPE,
78763,UNITED ST8,UNITED STATES,AMERICA,
78764,CANADA   2,CANADA,AMERICA,
78765,VIETNAM  9,VIETNAM,ASIA,
78766,UNITED ST4,UNITED STATES,AMERICA,
78767,BRAZIL   1,BRAZIL,AMERICA,
78768,SAUDI ARA5,SAUDI ARABIA,MIDDLE EAST,
78769,VIETNAM  7,VIETNAM,ASIA,
78770,PERU     4,PERU,AMERICA,
78771,VIETNAM  6,VIETNAM,ASIA,
78772,IRAQ     3,IRAQ,MIDDLE EAST,
78773,RUSSIA   7,RUSSIA,EUROPE,
78774,FRANCE   7,FRANCE,EUROPE,
78775,INDIA    1,INDIA,ASIA,
78776,IRAN     8,IRAN,MIDDLE EAST,
78777,ETHIOPIA 0,ETHIOPIA,AFRICA,
78778,PERU     5,PERU,AMERICA,
78779,BRAZIL   5,BRAZIL,AMERICA,
78780,ETHIOPIA 8,ETHIOPIA,AFRICA,
78781,RUSSIA   3,RUSSIA,EUROPE,
78782,CANADA   6,CANADA,AMERICA,
78783,IRAN     1,IRAN,MIDDLE EAST,
78784,CANADA   1,CANADA,AMERICA,
78785,FRANCE   1,FRANCE,EUROPE,
78786,JAPAN    5,JAPAN,ASIA,
78787,IRAN     1,IRAN,MIDDLE EAST,
78788,KENYA    1,KENYA,AFRICA,
78789,ROMANIA  2,ROMANIA,EUROPE,
78790,ARGENTINA5,ARGENTINA,AMERICA,
78791,IRAQ     5,IRAQ,MIDDLE EAST,
78792,INDIA    9,INDIA,ASIA,
78793,SAUDI ARA6,SAUDI ARABIA,MIDDLE EAST,
78794,KENYA    7,KENYA,AFRICA,
78795,ETHIOPIA 3,ETHIOPIA,AFRICA,
78796,CANADA   8,CANADA,AMERICA,
78797,SAUDI ARA4,SAUDI ARABIA,MIDDLE EAST,
78798,SAUDI ARA6,SAUDI ARABIA,MIDDLE EAST,
78799,ROMANIA  6,ROMANIA,EUROPE,
78800,IRAQ     0,IRAQ,MIDDLE EAST,
78801,BRAZIL   7,BRAZIL,AMERICA,
78802,ETHIOPIA 9,ETHIOPIA,AFRICA,
78803,SAUDI ARA0,SAUDI ARABIA,MIDDLE EAST,
78804,MOZAMBIQU1,MOZAMBIQUE,AFRICA,
78805,ARGENTINA5,ARGENTINA,AMERICA,
78806,VIETNAM  0,VIETNAM,ASIA,
78807,FRANCE   2,FRANCE,EUROPE,
78808,CHINA    0,CHINA,ASIA,
78809,RUSSIA   9,RUSSIA,EUROPE,
78810,ROMANIA  8,ROMANIA,EUROPE,
78811,ALGERIA  4,ALGERIA,AFRICA,
78812,ROMANIA  1,ROMANIA,EUROPE,
78813,IRAQ     5,IRAQ,MIDDLE EAST,
78814,CANADA   5,CANADA,AMERICA,
78815,RUSSIA   1,RUSSIA,EUROPE,
78816,JAPAN    2,JAPAN,ASIA,
78817,FRANCE   9,FRANCE,EUROPE,
78818,JORDAN   1,JORDAN,MIDDLE EAST,
78819,EGYPT    1,EGYPT,MIDDLE EAST,
78820,MOROCCO  1,MOROCCO,AFRICA,
78821,CHINA    5,CHINA,ASIA,
78822,PERU     5,PERU,AMERICA,
78823,RUSSIA   8,RUSSIA,EUROPE,
78824,JAPAN    7,JAPAN,ASIA,
78825,KENYA    2,KENYA,AFRICA,
78826,INDONESIA2,INDONESIA,ASIA,
78827,ARGENTINA7,ARGENTINA,AMERICA,
78828,ETHIOPIA 4,ETHIOPIA,AFRICA,
78829,MOZAMBIQU8,MOZAMBIQUE,AFRICA,
78830,ETHIOPIA 7,ETHIOPIA,AFRICA,
78831,SAUDI ARA1,SAUDI ARABIA,MIDDLE EAST,
78832,IRAQ     6,IRAQ,MIDDLE EAST,
78833,MOZAMBIQU2,MOZAMBIQUE,AFRICA,
78834,MOROCCO  7,MOROCCO,AFRICA,
78835,ARGENTINA3,ARGENTINA,AMERICA,
78836,CHINA    3,CHINA,ASIA,
78837,CANADA   2,CANADA,AMERICA,
78838,KENYA    7,KENYA,AFRICA,
78839,ARGENTINA3,ARGENTINA,AMERICA,
78840,INDIA    5,INDIA,ASIA,
78841,KENYA    5,KENYA,AFRICA,
78842,INDONESIA8,INDONESIA,ASIA,
78843,ROMANIA  1,ROMANIA,EUROPE,
78844,SAUDI ARA4,SAUDI ARABIA,MIDDLE EAST,
78845,INDONESIA9,INDONESIA,ASIA,
78846,IRAQ     7,IRAQ,MIDDLE EAST,
78847,BRAZIL   5,BRAZIL,AMERICA,
78848,VIETNAM  9,VIETNAM,ASIA,
78849,BRAZIL   9,BRAZIL,AMERICA,
78850,JORDAN   8,JORDAN,MIDDLE EAST,
78851,ALGERIA  6,ALGERIA,AFRICA,
78852,FRANCE   2,FRANCE,EUROPE,
78853,SAUDI ARA2,SAUDI ARABIA,MIDDLE EAST,
78854,FRANCE   4,FRANCE,EUROPE,
78855,ROMANIA  1,ROMANIA,EUROPE,
78856,CHINA    3,CHINA,ASIA,
78857,VIETNAM  2,VIETNAM,ASIA,
78858,ARGENTINA1,ARGENTINA,AMERICA,
78859,UNITED ST5,UNITED STATES,AMERICA,
78860,ALGERIA  6,ALGERIA,AFRICA,
78861,INDIA    5,INDIA,ASIA,
78862,IRAQ     7,IRAQ,MIDDLE EAST,
78863,UNITED KI0,UNITED KINGDOM,EUROPE,
78864,CANADA   1,CANADA,AMERICA,
78865,ROMANIA  7,ROMANIA,EUROPE,
78866,IRAQ     5,IRAQ,MIDDLE EAST,
78867,INDONESIA5,INDONESIA,ASIA,
78868,BRAZIL   8,BRAZIL,AMERICA,
78869,JORDAN   9,JORDAN,MIDDLE EAST,
78870,IRAN     4,IRAN,MIDDLE EAST,
78871,GERMANY  4,GERMANY,EUROPE,
78872,ALGERIA  7,ALGERIA,AFRICA,
78873,IRAQ     6,IRAQ,MIDDLE EAST,
78874,SAUDI ARA0,SAUDI ARABIA,MIDDLE EAST,
78875,JAPAN    6,JAPAN,ASIA,
78876,PERU     8,PERU,AMERICA,
78877,JORDAN   9,JORDAN,MIDDLE EAST,
78878,CHINA    3,CHINA,ASIA,
78879,FRANCE   0,FRANCE,EUROPE,
78880,INDONESIA8,INDONESIA,ASIA,
78881,ALGERIA  7,ALGERIA,AFRICA,
78882,INDONESIA1,INDONESIA,ASIA,
78883,GERMANY  3,GERMANY,EUROPE,
78884,INDONESIA0,INDONESIA,ASIA,
78885,CHINA    6,CHINA,ASIA,
78886,ETHIOPIA 0,ETHIOPIA,AFRICA,
78887,EGYPT    2,EGYPT,MIDDLE EAST,
